id,order_date,customer_id,status,serial_number,address,notes,delivery_date,employee_id,created_at,updated_at,coupon_id,delivery_fee,payment_method,payment_note,invoice_id,invoice_no,local_id,delivery_code,seller_id,commission_rate
4706,2025-04-22 17:28:32,501,invoiced,202505010010,,,2025-04-22 00:00:00,108.0,2025-04-22 17:28:32,2025-04-22 22:11:32,,0.0,CASH,,1891,2,,,,
4707,2025-04-22 17:45:23,519,waiting,202505190010,,,2025-04-22 18:00:00,,2025-04-22 17:45:23,2025-04-22 17:45:23,,15.0,CASH,,,,,,,
4708,2025-04-22 18:08:10,268,invoiced,202502680078,,,2025-04-22 20:00:00,108.0,2025-04-22 18:08:10,2025-04-22 20:03:25,,0.0,BANK,,1889,2,,,,
4709,2025-04-22 18:21:10,213,waiting,202502130034,,,2025-04-22 00:00:00,,2025-04-22 18:21:10,2025-04-22 18:21:10,,0.0,CASH,,,,,,,
4710,2025-04-22 18:34:48,343,invoiced,202503430008,,,2025-04-22 19:00:00,108.0,2025-04-22 18:34:48,2025-04-22 21:58:44,,0.0,CASH,,1890,2,,,,
4711,2025-04-22 20:18:12,150,waiting,202501500003,,,2025-04-22 10:00:00,,2025-04-22 20:18:12,2025-04-22 20:18:12,,0.0,CASH,,,,,,,
4712,2025-04-22 21:34:08,520,invoiced,202505200010,,,2025-04-22 00:00:00,108.0,2025-04-22 21:34:08,2025-04-25 20:01:58,,15.0,BANK,,1909,2,,,,
4713,2025-04-22 21:40:46,57,waiting,202500570086,,,2025-04-22 12:00:00,,2025-04-22 21:40:46,2025-04-22 21:40:46,,0.0,CASH,,,,,,,
4714,2025-04-22 22:44:30,19,waiting,202500190059,,,2025-04-22 00:00:00,,2025-04-22 22:44:30,2025-04-22 22:44:30,,0.0,CASH,,,,,,,
4715,2025-04-22 22:56:26,56,invoiced,202500560178,,,2025-04-22 00:00:00,108.0,2025-04-22 22:56:26,2025-04-23 09:28:15,,0.0,CASH,,1894,2,,,,
4716,2025-04-22 23:15:00,217,waiting,202502170009,,,2025-04-22 14:00:00,,2025-04-22 23:15:00,2025-04-22 23:15:00,,0.0,CASH,,,,,,,
4717,2025-04-22 23:33:20,574,waiting,202505740001,,,2025-04-22 00:00:00,,2025-04-22 23:33:20,2025-04-22 23:33:20,,0.0,CASH,,,,,,,
4718,2025-04-22 23:37:27,16,waiting,202500160060,,,2025-04-22 00:00:00,,2025-04-22 23:37:27,2025-04-22 23:37:27,,0.0,BANK,,,,,,,
4719,2025-04-22 23:54:01,16,invoiced,202500160061,,,2025-04-22 00:00:00,108.0,2025-04-22 23:54:01,2025-04-23 08:23:47,,0.0,BANK,,1893,2,,,,
4721,2025-04-23 01:49:37,143,invoiced,202501430020,,,2025-04-23 21:00:00,108.0,2025-04-23 01:49:37,2025-04-23 19:42:34,,0.0,CASH,,1896,2,,,,
4722,2025-04-23 02:24:42,268,waiting,202502680079,,,2025-04-23 12:00:00,,2025-04-23 02:24:42,2025-04-23 02:24:42,,0.0,BANK,,,,,,,
4723,2025-04-23 03:04:41,494,waiting,202504940012,,,2025-04-23 00:00:00,,2025-04-23 03:04:41,2025-04-23 03:04:41,,0.0,BANK,,,,,,,
4724,2025-04-23 03:25:24,300,waiting,202503000057,,,2025-04-23 00:00:00,,2025-04-23 03:25:24,2025-04-23 03:25:24,,15.0,CASH,,,,,,,
4725,2025-04-23 05:59:55,222,invoiced,202502220118,,,2025-04-23 00:00:00,108.0,2025-04-23 05:59:56,2025-04-23 07:43:07,,15.0,CASH,,1892,2,,,,
4727,2025-04-23 07:25:45,233,waiting,202502330025,,,2025-04-23 08:00:00,,2025-04-23 07:25:45,2025-04-23 07:25:45,,0.0,BANK,,,,,,,
4728,2025-04-23 07:28:51,304,waiting,202503040037,,,2025-04-23 00:00:00,,2025-04-23 07:28:51,2025-04-23 07:28:51,,0.0,CASH,,,,,,,
4729,2025-04-23 07:30:19,390,invoiced,202503900014,,,2025-04-23 00:00:00,108.0,2025-04-23 07:30:19,2025-04-23 19:47:52,,0.0,CASH,,1897,2,,,,
4730,2025-04-23 08:43:02,422,waiting,202504220047,,,2025-04-23 00:00:00,,2025-04-23 08:43:02,2025-04-23 08:43:02,,0.0,CASH,,,,,,,
4731,2025-04-23 08:46:04,515,waiting,202505150003,,,2025-04-23 00:00:00,,2025-04-23 08:46:04,2025-04-23 08:46:04,,0.0,CASH,,,,,,,
4732,2025-04-23 10:30:38,449,waiting,202504490055,,,2025-04-23 00:00:00,,2025-04-23 10:30:38,2025-04-23 10:30:38,,0.0,CASH,,,,,,,
4733,2025-04-23 12:22:17,75,invoiced,202500750122,,,2025-04-23 00:00:00,108.0,2025-04-23 12:22:18,2025-04-23 19:41:50,,0.0,CASH,,1895,2,,,,
4734,2025-04-23 14:38:00,391,waiting,202503910035,,,2025-04-23 00:00:00,,2025-04-23 14:38:00,2025-04-23 14:38:00,,0.0,CASH,,,,,,,
4735,2025-04-23 15:21:35,435,waiting,202504350026,,,2025-04-23 00:00:00,,2025-04-23 15:21:35,2025-04-23 15:21:35,,0.0,CASH,,,,,,,
4736,2025-04-23 17:14:56,342,invoiced,202503420003,,,2025-04-23 00:00:00,108.0,2025-04-23 17:14:56,2025-04-24 09:44:29,,0.0,CASH,,1900,2,,,,
4737,2025-04-23 20:23:06,459,waiting,202504590015,,,2025-04-23 22:00:00,,2025-04-23 20:23:06,2025-04-23 20:23:06,,0.0,CASH,,,,,,,
4738,2025-04-23 20:41:39,263,waiting,202502630018,,,2025-04-23 00:00:00,,2025-04-23 20:41:39,2025-04-23 20:41:39,,0.0,CASH,,,,,,,
4739,2025-04-23 21:21:46,150,waiting,202501500004,,,2025-04-23 00:00:00,,2025-04-23 21:21:46,2025-04-23 21:21:46,,0.0,CASH,,,,,,,
4740,2025-04-23 22:44:55,343,invoiced,202503430009,,,2025-04-23 22:00:00,108.0,2025-04-23 22:44:55,2025-04-24 08:54:40,,0.0,CASH,,1899,2,,,,
4741,2025-04-23 23:03:11,412,waiting,202504120026,,,2025-04-23 00:00:00,,2025-04-23 23:03:12,2025-04-23 23:03:12,,0.0,CASH,,,,,,,
4743,2025-04-23 23:32:59,412,invoiced,202504120027,,,2025-04-23 00:00:00,108.0,2025-04-23 23:32:59,2025-04-24 07:42:18,,0.0,CASH,,1898,2,,,,
4744,2025-04-24 01:00:04,447,waiting,202504470014,,,2025-04-24 00:00:00,,2025-04-24 01:00:04,2025-04-24 01:00:04,,15.0,CASH,,,,,,,
4745,2025-04-24 01:12:44,73,waiting,202500730016,,,2025-04-24 00:00:00,,2025-04-24 01:12:44,2025-04-24 01:12:44,,0.0,CASH,,,,,,,
4746,2025-04-24 05:35:55,524,waiting,202505240018,,,2025-04-24 00:00:00,,2025-04-24 05:35:55,2025-04-24 05:35:55,,0.0,CASH,,,,,,,
4747,2025-04-24 06:17:23,222,waiting,202502220119,,,2025-04-24 00:00:00,,2025-04-24 06:17:23,2025-04-24 06:17:23,,0.0,CASH,,,,,,,
4748,2025-04-24 06:26:40,523,waiting,202505230019,,,2025-04-24 10:00:00,,2025-04-24 06:26:40,2025-04-24 06:26:40,,0.0,BANK,,,,,,,
4749,2025-04-24 09:33:31,429,waiting,202504290020,,,2025-04-24 00:00:00,,2025-04-24 09:33:31,2025-04-24 09:33:31,,0.0,CASH,,,,,,,
4750,2025-04-24 10:47:57,304,invoiced,202503040038,,,2025-04-24 00:00:00,108.0,2025-04-24 10:47:57,2025-04-24 18:15:01,,0.0,CASH,,1901,2,,,,
4751,2025-04-24 11:01:11,124,waiting,202501240018,,,2025-04-24 00:00:00,,2025-04-24 11:01:11,2025-04-24 11:01:11,,15.0,BANK,,,,,,,
4752,2025-04-24 11:01:43,433,waiting,202504330002,,,2025-04-24 12:00:00,,2025-04-24 11:01:43,2025-04-24 11:01:43,,0.0,CASH,,,,,,,
4753,2025-04-24 11:09:48,266,waiting,202502660022,,,2025-04-24 00:00:00,,2025-04-24 11:09:48,2025-04-24 11:09:48,,0.0,CASH,,,,,,,
4754,2025-04-24 11:12:54,449,waiting,202504490056,,,2025-04-24 00:00:00,,2025-04-24 11:12:54,2025-04-24 11:12:54,,0.0,CASH,,,,,,,
4756,2025-04-24 11:44:51,19,waiting,202500190060,,,2025-04-24 00:00:00,,2025-04-24 11:44:51,2025-04-24 11:44:51,,15.0,CASH,,,,,,,
4757,2025-04-24 12:34:26,190,waiting,202501900048,,,2025-04-24 00:00:00,,2025-04-24 12:34:26,2025-04-24 12:34:26,,0.0,CASH,,,,,,,
4758,2025-04-24 16:02:42,472,canceled,202504720024,,,2025-04-24 00:00:00,472.0,2025-04-24 16:02:42,2025-04-24 16:04:28,,0.0,CASH,,,,,,,
4759,2025-04-24 16:12:00,472,waiting,202504720025,,,2025-04-24 00:00:00,,2025-04-24 16:12:00,2025-04-24 16:12:00,,0.0,CASH,,,,,,,
4760,2025-04-24 16:55:54,128,waiting,202501280013,,,2025-04-24 22:00:00,,2025-04-24 16:55:54,2025-04-24 16:55:54,,0.0,CASH,,,,,,,
4761,2025-04-24 17:56:05,129,invoiced,202501290021,,,2025-04-24 18:00:00,108.0,2025-04-24 17:56:05,2025-04-24 19:30:28,,0.0,CASH,,1902,2,,,,
4762,2025-04-24 17:58:02,173,waiting,202501730103,,,2025-04-24 00:00:00,,2025-04-24 17:58:03,2025-04-24 17:58:03,,0.0,BANK,,,,,,,
4763,2025-04-24 18:00:13,304,storekeeper_received,202503040039,,,2025-04-24 00:00:00,108.0,2025-04-24 18:00:13,2025-04-24 18:12:14,,0.0,CASH,,,,,,,
4764,2025-04-24 18:39:24,173,invoiced,202501730104,,,2025-04-24 00:00:00,108.0,2025-04-24 18:39:24,2025-04-24 21:34:55,,0.0,BANK,,1903,2,,,,
4765,2025-04-24 19:53:12,173,waiting,202501730105,,,2025-04-24 09:00:00,,2025-04-24 19:53:12,2025-04-24 19:53:12,,0.0,CASH,,,,,,,
4767,2025-04-24 20:00:48,157,waiting,202501570016,,,2025-04-24 00:00:00,,2025-04-24 20:00:48,2025-04-24 20:00:48,,0.0,CASH,,,,,,,
4768,2025-04-24 21:22:29,190,invoiced,202501900049,,,2025-04-24 00:00:00,108.0,2025-04-24 21:22:29,2025-04-25 18:37:07,,15.0,BANK,,1905,2,,,,
4769,2025-04-24 21:27:07,458,waiting,202504580035,,,2025-04-24 00:00:00,,2025-04-24 21:27:07,2025-04-24 21:27:07,,0.0,CASH,,,,,,,
4770,2025-04-24 21:27:56,520,invoiced,202505200011,,,2025-04-24 00:00:00,108.0,2025-04-24 21:27:56,2025-04-25 19:29:29,,0.0,BANK,,1906,2,,,,
4771,2025-04-25 03:04:53,263,invoiced,202502630019,,,2025-04-25 00:00:00,108.0,2025-04-25 03:04:54,2025-04-26 20:22:38,,0.0,CASH,,1923,2,,,,
4772,2025-04-25 05:30:51,300,waiting,202503000058,,,2025-04-25 00:00:00,,2025-04-25 05:30:51,2025-04-25 05:30:51,,0.0,CASH,,,,,,,
4773,2025-04-25 08:54:46,150,waiting,202501500005,,,2025-04-25 00:00:00,,2025-04-25 08:54:46,2025-04-25 08:54:46,,0.0,CASH,,,,,,,
4774,2025-04-25 11:03:54,449,waiting,202504490057,,,2025-04-25 00:00:00,,2025-04-25 11:03:54,2025-04-25 11:03:54,,0.0,CASH,,,,,,,
4775,2025-04-25 13:09:16,242,waiting,202502420005,,,2025-04-25 00:00:00,,2025-04-25 13:09:16,2025-04-25 13:09:16,,0.0,CASH,,,,,,,
4776,2025-04-25 14:16:07,174,waiting,202501740094,,,2025-04-25 00:00:00,,2025-04-25 14:16:07,2025-04-25 14:16:07,,0.0,BANK,,,,,,,
4777,2025-04-25 16:18:23,212,invoiced,202502120031,,,2025-04-25 00:00:00,108.0,2025-04-25 16:18:23,2025-04-25 19:40:44,,0.0,CASH,,1908,2,,,,
4778,2025-04-25 17:20:21,174,invoiced,202501740095,,,2025-04-25 09:00:00,108.0,2025-04-25 17:20:21,2025-04-25 19:40:14,,0.0,BANK,,1907,2,,,,
4779,2025-04-25 17:36:27,466,invoiced,202504660015,,,2025-04-25 18:00:00,108.0,2025-04-25 17:36:27,2025-04-25 18:33:58,,15.0,CASH,,1904,2,,,,
4780,2025-04-25 17:36:49,22,waiting,202500220054,,,2025-04-25 00:00:00,,2025-04-25 17:36:49,2025-04-25 17:36:49,,0.0,CASH,,,,,,,
4781,2025-04-25 17:51:08,92,invoiced,202500920065,,,2025-04-25 00:00:00,108.0,2025-04-25 17:51:09,2025-04-25 21:56:55,,0.0,CASH,,1911,2,,,,
4782,2025-04-25 17:52:53,184,invoiced,202501840011,,,2025-04-25 00:00:00,108.0,2025-04-25 17:52:53,2025-04-25 21:10:54,,0.0,CASH,,1910,2,,,,
4783,2025-04-25 18:06:13,126,invoiced,202501260040,,,2025-04-25 00:00:00,108.0,2025-04-25 18:06:13,2025-04-25 21:08:50,,15.0,CASH,,1909,2,,,,
4784,2025-04-25 18:54:52,184,waiting,202501840012,,,2025-04-25 00:00:00,,2025-04-25 18:54:52,2025-04-25 18:54:52,,0.0,CASH,,,,,,,
4785,2025-04-25 20:03:14,508,invoiced,202505080009,,,2025-04-25 22:00:00,108.0,2025-04-25 20:03:14,2025-04-25 22:10:44,,0.0,CASH,,1912,2,,,,
4786,2025-04-25 20:23:00,173,invoiced,202501730106,,,2025-04-25 08:00:00,108.0,2025-04-25 20:23:00,2025-04-26 07:55:16,,0.0,CASH,,1915,2,,,,
4787,2025-04-25 21:39:09,412,waiting,202504120028,,,2025-04-25 00:00:00,,2025-04-25 21:39:10,2025-04-25 21:39:10,,0.0,CASH,,,,,,,
4788,2025-04-25 21:49:41,136,waiting,202501360019,,,2025-04-25 00:00:00,,2025-04-25 21:49:41,2025-04-25 21:49:41,,0.0,CASH,,,,,,,
4791,2025-04-25 21:57:33,248,invoiced,202502480022,,,2025-04-25 00:00:00,108.0,2025-04-25 21:57:33,2025-04-25 22:36:35,,15.0,CASH,,1913,2,,,,
4792,2025-04-25 22:50:30,52,invoiced,202500520059,,,2025-04-25 00:00:00,108.0,2025-04-25 22:50:30,2025-04-26 20:21:45,,0.0,BANK,,1922,2,,,,
4793,2025-04-25 23:30:24,444,waiting,202504440011,,,2025-04-25 22:00:00,,2025-04-25 23:30:24,2025-04-25 23:30:24,,0.0,CASH,,,,,,,
4794,2025-04-26 00:09:28,422,invoiced,202504220048,,,2025-04-26 00:00:00,108.0,2025-04-26 00:09:28,2025-04-26 20:21:01,,0.0,CASH,,1921,2,,,,
4795,2025-04-26 01:22:04,524,waiting,202505240019,,,2025-04-26 00:00:00,,2025-04-26 01:22:04,2025-04-26 01:22:04,,0.0,CASH,,,,,,,
4796,2025-04-26 05:30:21,300,invoiced,202503000059,,,2025-04-26 00:00:00,108.0,2025-04-26 05:30:21,2025-04-26 19:57:40,,15.0,CASH,,1918,2,,,,
4797,2025-04-26 06:05:29,222,invoiced,202502220120,,,2025-04-26 00:00:00,108.0,2025-04-26 06:05:29,2025-04-26 07:28:13,,15.0,CASH,,1914,2,,,,
4798,2025-04-26 07:04:50,313,waiting,202503130041,,,2025-04-26 00:00:00,,2025-04-26 07:04:50,2025-04-26 07:04:50,,0.0,CASH,,,,,,,
4799,2025-04-26 07:50:32,470,waiting,202504700030,,,2025-04-26 00:00:00,,2025-04-26 07:50:32,2025-04-26 07:50:32,,0.0,BANK,,,,,,,
4800,2025-04-26 10:21:38,133,waiting,202501330020,,,2025-04-26 00:00:00,,2025-04-26 10:21:38,2025-04-26 10:21:38,,0.0,CASH,,,,,,,
4801,2025-04-26 10:38:34,449,waiting,202504490058,,,2025-04-26 00:00:00,,2025-04-26 10:38:34,2025-04-26 10:38:34,,0.0,CASH,,,,,,,
4802,2025-04-26 11:13:48,459,waiting,202504590016,,,2025-04-26 15:00:00,,2025-04-26 11:13:48,2025-04-26 11:13:48,,0.0,CASH,,,,,,,
4803,2025-04-26 11:44:02,213,waiting,202502130035,,,2025-04-26 00:00:00,,2025-04-26 11:44:03,2025-04-26 11:44:03,,0.0,CASH,,,,,,,
4804,2025-04-26 12:18:58,213,invoiced,202502130036,,,2025-04-26 00:00:00,108.0,2025-04-26 12:18:58,2025-04-26 20:00:51,,0.0,CASH,,1919,2,,,,
4807,2025-04-26 13:22:37,435,waiting,202504350027,,,2025-04-26 00:00:00,,2025-04-26 13:22:37,2025-04-26 13:22:37,,0.0,CASH,,,,,,,
4808,2025-04-26 14:20:57,143,canceled,202501430021,,,2025-04-26 20:00:00,143.0,2025-04-26 14:20:57,2025-04-26 14:55:37,,0.0,CASH,,,,,,,
4809,2025-04-26 14:36:54,440,waiting,202504400001,,,2025-04-26 22:00:00,,2025-04-26 14:36:54,2025-04-26 14:36:54,,0.0,CASH,,,,,,,
4813,2025-04-26 14:56:07,143,waiting,202501430022,,,2025-04-26 20:00:00,,2025-04-26 14:56:07,2025-04-26 14:56:07,,0.0,CASH,,,,,,,
4814,2025-04-26 15:05:06,329,waiting,202503290003,,,2025-04-26 18:00:00,,2025-04-26 15:05:06,2025-04-26 15:05:06,,0.0,CASH,,,,,,,
4815,2025-04-26 15:49:17,92,waiting,202500920066,,,2025-04-26 00:00:00,,2025-04-26 15:49:17,2025-04-26 15:49:17,,0.0,CASH,,,,,,,
4816,2025-04-26 16:49:06,268,invoiced,202502680080,,,2025-04-26 18:00:00,108.0,2025-04-26 16:49:07,2025-04-26 19:39:08,,0.0,BANK,,1917,2,,,,
4819,2025-04-26 17:11:02,583,canceled,202505830001,,,2025-04-26 00:00:00,3.0,2025-04-26 17:11:02,2025-04-26 17:23:03,,0.0,CASH,,,,,,,
4820,2025-04-26 17:11:39,172,invoiced,202501720043,,,2025-04-26 00:00:00,108.0,2025-04-26 17:11:39,2025-04-26 20:20:06,,0.0,CASH,,1920,2,,,,
4821,2025-04-26 17:25:58,224,invoiced,202502240017,,,2025-04-26 19:00:00,108.0,2025-04-26 17:25:58,2025-04-26 19:38:10,,15.0,CASH,,1916,2,,,,
4822,2025-04-26 17:54:08,161,waiting,202501610006,,,2025-04-26 00:00:00,,2025-04-26 17:54:08,2025-04-26 17:54:08,,0.0,BANK,,,,,,,
4823,2025-04-26 18:40:43,481,waiting,202504810012,,,2025-04-26 00:00:00,,2025-04-26 18:40:43,2025-04-26 18:40:43,,15.0,CASH,,,,,,,
4824,2025-04-26 19:41:14,22,invoiced,202500220055,,,2025-04-26 00:00:00,108.0,2025-04-26 19:41:14,2025-04-26 22:00:48,,15.0,CASH,,1925,2,,,,
4825,2025-04-26 19:59:08,374,invoiced,202503740006,,,2025-04-26 00:00:00,108.0,2025-04-26 19:59:08,2025-04-26 21:54:50,,0.0,BANK,,1924,2,,,,
4826,2025-04-26 20:13:39,67,waiting,202500670025,,,2025-04-26 09:00:00,,2025-04-26 20:13:39,2025-04-26 20:13:39,,15.0,CASH,,,,,,,
4827,2025-04-26 20:25:13,274,waiting,202502740022,,,2025-04-26 00:00:00,,2025-04-26 20:25:13,2025-04-26 20:25:13,,0.0,CASH,,,,,,,
4828,2025-04-26 22:27:37,56,waiting,202500560179,,,2025-04-26 00:00:00,,2025-04-26 22:27:37,2025-04-26 22:27:37,,0.0,CASH,,,,,,,
4829,2025-04-26 23:30:09,447,waiting,202504470015,,,2025-04-26 00:00:00,,2025-04-26 23:30:09,2025-04-26 23:30:09,,15.0,CASH,,,,,,,
4830,2025-04-27 00:38:34,466,invoiced,202504660016,,,2025-04-27 08:00:00,108.0,2025-04-27 00:38:34,2025-04-27 07:54:49,,15.0,CASH,,1927,2,,,,
4831,2025-04-27 00:42:03,173,waiting,202501730107,,,2025-04-27 00:00:00,,2025-04-27 00:42:03,2025-04-27 00:42:03,,0.0,BANK,,,,,,,
4832,2025-04-27 00:45:31,173,waiting,202501730108,,,2025-04-27 00:00:00,,2025-04-27 00:45:31,2025-04-27 00:45:31,,0.0,BANK,,,,,,,
4833,2025-04-27 01:00:53,268,waiting,202502680081,,,2025-04-27 12:00:00,,2025-04-27 01:00:53,2025-04-27 01:00:53,,0.0,BANK,,,,,,,
4834,2025-04-27 01:02:19,494,waiting,202504940013,,,2025-04-27 12:00:00,,2025-04-27 01:02:19,2025-04-27 01:02:19,,0.0,BANK,,,,,,,
4835,2025-04-27 01:20:27,508,waiting,202505080010,,,2025-04-27 00:00:00,,2025-04-27 01:20:27,2025-04-27 01:20:27,,0.0,CASH,,,,,,,
4836,2025-04-27 01:20:46,233,waiting,202502330026,,,2025-04-27 00:00:00,,2025-04-27 01:20:46,2025-04-27 01:20:46,,0.0,BANK,,,,,,,
4837,2025-04-27 04:16:26,383,waiting,202503830016,,,2025-04-27 00:00:00,,2025-04-27 04:16:26,2025-04-27 04:16:26,,15.0,CASH,,,,,,,
4838,2025-04-27 04:33:51,383,invoiced,202503830017,,,2025-04-27 00:00:00,108.0,2025-04-27 04:33:51,2025-04-27 07:58:10,,15.0,CASH,,1928,2,,,,
4839,2025-04-27 05:53:26,118,waiting,202501180006,,,2025-04-27 00:00:00,,2025-04-27 05:53:26,2025-04-27 05:53:26,,0.0,CASH,,,,,,,
4840,2025-04-27 06:03:27,222,invoiced,202502220121,,,2025-04-27 00:00:00,108.0,2025-04-27 06:03:27,2025-04-27 07:54:30,,15.0,CASH,,1926,2,,,,
4841,2025-04-27 06:29:01,548,waiting,202505480004,,,2025-04-27 00:00:00,,2025-04-27 06:29:01,2025-04-27 06:29:01,,0.0,CASH,,,,,,,
4842,2025-04-27 08:45:59,584,invoiced,202505840001,,,2025-04-27 00:00:00,108.0,2025-04-27 08:45:59,2025-04-27 20:03:00,,0.0,CASH,,1933,2,,,,
4843,2025-04-27 08:51:47,114,waiting,202501140009,,,2025-04-27 00:00:00,,2025-04-27 08:51:47,2025-04-27 08:51:47,,0.0,CASH,,,,,,,
4844,2025-04-27 09:06:12,399,invoiced,202503990003,,,2025-04-27 11:00:00,108.0,2025-04-27 09:06:12,2025-04-27 09:45:14,,0.0,BANK,,1929,2,,,,
4845,2025-04-27 10:06:08,136,invoiced,202501360020,,,2025-04-27 00:00:00,108.0,2025-04-27 10:06:08,2025-04-27 18:10:01,,0.0,CASH,,1931,2,,,,
4846,2025-04-27 10:41:02,118,waiting,202501180007,,,2025-04-27 00:00:00,,2025-04-27 10:41:02,2025-04-27 10:41:02,,0.0,CASH,,,,,,,
4847,2025-04-27 11:18:23,495,waiting,202504950007,,,2025-04-27 18:00:00,,2025-04-27 11:18:23,2025-04-27 11:18:23,,0.0,CASH,,,,,,,
4848,2025-04-27 11:36:56,449,waiting,202504490059,,,2025-04-27 00:00:00,,2025-04-27 11:36:56,2025-04-27 11:36:56,,0.0,CASH,,,,,,,
4849,2025-04-27 11:52:59,365,waiting,202503650013,,,2025-04-27 00:00:00,,2025-04-27 11:52:59,2025-04-27 11:52:59,,0.0,CASH,,,,,,,
4850,2025-04-27 13:43:04,534,waiting,202505340008,,,2025-04-27 00:00:00,,2025-04-27 13:43:04,2025-04-27 13:43:04,,0.0,CASH,,,,,,,
4851,2025-04-27 15:19:05,16,waiting,202500160062,,,2025-04-27 00:00:00,,2025-04-27 15:19:05,2025-04-27 15:19:05,,15.0,BANK,,,,,,,
4852,2025-04-27 15:56:06,587,waiting,202505870001,,,2025-04-27 00:00:00,,2025-04-27 15:56:06,2025-04-27 15:56:06,,15.0,CASH,,,,,,,
4853,2025-04-27 16:07:21,213,waiting,202502130037,,,2025-04-27 00:00:00,,2025-04-27 16:07:21,2025-04-27 16:07:21,,0.0,CASH,,,,,,,
4854,2025-04-27 16:16:47,391,waiting,202503910036,,,2025-04-27 00:00:00,,2025-04-27 16:16:47,2025-04-27 16:16:47,,0.0,CASH,,,,,,,
4855,2025-04-27 16:28:02,163,waiting,202501630010,,,2025-04-27 00:00:00,,2025-04-27 16:28:02,2025-04-27 16:28:02,,0.0,CASH,,,,,,,
4856,2025-04-27 17:14:18,466,invoiced,202504660017,,,2025-04-27 18:00:00,108.0,2025-04-27 17:14:19,2025-04-27 18:28:17,,15.0,CASH,,1932,2,,,,
4857,2025-04-27 17:18:16,220,invoiced,202502200036,,,2025-04-27 08:00:00,108.0,2025-04-27 17:18:16,2025-04-27 18:03:51,,15.0,CASH,,1930,2,,,,
4858,2025-04-27 17:24:27,126,waiting,202501260041,,,2025-04-27 00:00:00,,2025-04-27 17:24:27,2025-04-27 17:24:27,,0.0,CASH,,,,,,,
4859,2025-04-27 18:13:42,157,canceled,202501570017,,,2025-04-27 00:00:00,157.0,2025-04-27 18:13:42,2025-05-03 17:11:42,,0.0,CASH,,,,,,,
4860,2025-04-27 18:24:57,365,waiting,202503650014,,,2025-04-27 00:00:00,,2025-04-27 18:24:57,2025-04-27 18:24:57,,15.0,CASH,,,,,,,
4861,2025-04-27 19:40:13,562,waiting,202505620003,,,2025-04-27 22:00:00,,2025-04-27 19:40:13,2025-04-27 19:40:13,,0.0,CASH,,,,,,,
4862,2025-04-27 19:46:19,126,waiting,202501260042,,,2025-04-27 00:00:00,,2025-04-27 19:46:19,2025-04-27 19:46:19,,15.0,CASH,,,,,,,
4863,2025-04-27 23:59:32,352,waiting,202503520021,,,2025-04-27 00:00:00,,2025-04-27 23:59:32,2025-04-27 23:59:32,,0.0,CASH,,,,,,,
4864,2025-04-28 00:45:12,524,waiting,202505240020,,,2025-04-28 00:00:00,,2025-04-28 00:45:12,2025-04-28 00:45:12,,0.0,CASH,,,,,,,
4865,2025-04-28 03:19:28,300,waiting,202503000060,,,2025-04-28 00:00:00,,2025-04-28 03:19:28,2025-04-28 03:19:28,,0.0,CASH,,,,,,,
4866,2025-04-28 05:21:24,488,invoiced,202504880005,,,2025-04-28 12:00:00,108.0,2025-04-28 05:21:24,2025-04-28 09:00:32,,0.0,CASH,,1935,2,,,,
4867,2025-04-28 05:55:52,523,waiting,202505230020,,,2025-04-28 00:00:00,,2025-04-28 05:55:52,2025-04-28 05:55:52,,0.0,CASH,,,,,,,
4868,2025-04-28 06:15:43,222,waiting,202502220122,,,2025-04-28 00:00:00,,2025-04-28 06:15:43,2025-04-28 06:15:43,,0.0,CASH,,,,,,,
4869,2025-04-28 06:40:29,548,invoiced,202505480005,,,2025-04-28 00:00:00,108.0,2025-04-28 06:40:29,2025-04-28 08:59:53,,0.0,CASH,,1934,2,,,,
4870,2025-04-28 07:35:29,35,invoiced,202500350007,,,2025-04-28 00:00:00,108.0,2025-04-28 07:35:29,2025-04-28 09:42:13,,15.0,CASH,,1936,2,,,,
4871,2025-04-28 07:39:04,56,invoiced,202500560180,,,2025-04-28 00:00:00,108.0,2025-04-28 07:39:04,2025-04-28 21:23:04,,0.0,CASH,,1942,2,,,,
4872,2025-04-28 07:39:46,432,waiting,202504320018,,,2025-04-28 12:00:00,,2025-04-28 07:39:46,2025-04-28 07:39:46,,0.0,CASH,,,,,,,
4873,2025-04-28 07:45:15,56,invoiced,202500560181,,,2025-04-28 00:00:00,108.0,2025-04-28 07:45:15,2025-04-28 21:22:27,,15.0,CASH,,1941,2,,,,
4874,2025-04-28 08:33:21,523,waiting,202505230021,,,2025-04-28 00:00:00,,2025-04-28 08:33:21,2025-04-28 08:33:21,,0.0,BANK,,,,,,,
4875,2025-04-28 08:40:03,168,invoiced,202501680015,,,2025-04-28 09:00:00,108.0,2025-04-28 08:40:03,2025-04-28 19:50:04,,15.0,CASH,,1940,2,,,,
4876,2025-04-28 09:02:40,523,invoiced,202505230022,,,2025-04-28 00:00:00,108.0,2025-04-28 09:02:40,2025-04-28 11:04:57,,0.0,BANK,,1938,2,,,,
4877,2025-04-28 09:47:12,114,invoiced,202501140010,,,2025-04-28 00:00:00,108.0,2025-04-28 09:47:12,2025-04-28 11:03:40,,0.0,CASH,,1937,2,,,,
